116.42049,39.90436,116.43888,39.95995
116.43813,39.93979,116.37855,39.86769
116.42535,39.91408,116.45172,39.90833
116.41992,39.92286,116.42051,39.91432
116.43285,39.92288,116.41102,39.92294
116.41116,39.92491,116.47146,39.91424
116.44363,39.90887,116.37817,39.90591
116.42768,39.93742,116.43304,39.89232
116.4012,39.91394,116.45322,39.90853
116.42532,39.92307,116.43495,39.92202
116.42171,39.90339,116.41893,39.95571
116.43213,39.92277,116.40879,39.92277
116.52455,39.8714,116.50781,39.864
116.52378,39.86841,116.50796,39.86961
116.52488,39.86796,116.50567,39.87041
116.55897,39.84469,116.44903,39.93246
116.52483,39.86762,116.52488,39.86796
116.53861,39.8695,116.50311,39.87177
116.51195,39.86929,116.5245,39.87185
116.56837,39.86846,116.44722,39.87414
116.53861,39.86928,116.48382,39.89233
116.53195,39.86656,116.51683,39.89138
116.49846,39.87023,116.54654,39.87149
116.52628,39.86867,116.49092,39.87593
116.52687,39.86864,116.53191,39.86613
116.53886,39.87054,116.49125,39.8918
116.52453,39.86834,116.53861,39.8695
116.52366,39.87584,116.53821,39.86939
116.50796,39.86961,116.52455,39.8714
116.53891,39.87032,116.49808,39.892
116.53939,39.86985,116.47221,39.892
116.4993,39.86828,116.58671,39.85722
116.54094,39.86765,116.5079,39.86564
116.52537,39.86865,116.54081,39.86918
116.52696,39.87121,116.53814,39.86964
116.53191,39.86618,116.52687,39.86864
116.50947,39.86942,116.52144,39.88498
116.50567,39.87041,116.52488,39.86796
116.53823,39.87002,116.48237,39.89952
116.52441,39.87999,116.52431,39.88007
116.52436,39.88005,116.52429,39.88008
116.52431,39.88007,116.52436,39.88005
116.51524,39.86123,116.50829,39.86967
116.50748,39.85748,116.5204,39.90832
116.5048,39.85673,116.54094,39.86765
116.53191,39.86613,116.53188,39.8661
116.50808,39.86969,116.51552,39.86874
116.52144,39.88495,116.53859,39.86928
116.53552,39.86842,116.49922,39.90678
116.52577,39.88059,116.52578,39.88057
116.48295,39.87554,116.56723,39.87352
116.52475,39.86893,116.53787,39.84509
116.55557,39.87126,116.48575,39.85032
116.53816,39.86977,116.52537,39.86865
116.51239,39.85755,116.51195,39.86929
116.54779,39.87346,116.50769,39.86699
116.51621,39.86867,116.494,39.87655
116.52155,39.88779,116.53948,39.86913
116.50829,39.86967,116.50808,39.86969
116.51003,39.86259,116.50773,39.86886
116.5077,39.86762,116.51239,39.85755
116.4797,39.86208,116.57101,39.90827
116.53476,39.86052,116.45545,39.87966
116.53542,39.86839,116.53527,39.8684
116.50785,39.86802,116.50785,39.86804
116.53551,39.86842,116.53552,39.86842
116.5176,39.89167,116.52396,39.86843
116.50089,39.87292,116.52277,39.85249
116.50787,39.86705,116.50787,39.86706
116.50794,39.8675,116.50778,39.86431
116.5337,39.87603,116.53863,39.87034
116.50787,39.86481,116.50791,39.86868
116.50714,39.86857,116.50771,39.8681
116.53032,39.8577,116.53175,39.86139
116.5074,39.86811,116.50713,39.86861
116.54081,39.86918,116.52696,39.87121
116.50713,39.86861,116.50717,39.8688
116.50791,39.86628,116.50913,39.85932
116.50786,39.86338,116.50787,39.86705
116.53533,39.8817,116.49554,39.89183
116.50782,39.86413,116.50836,39.86291
116.50836,39.86291,116.50784,39.86387
116.52109,39.89135,116.53886,39.87054
116.58312,39.80631,116.38728,39.95284
116.51234,39.85772,116.51244,39.85765
116.50778,39.86255,116.50782,39.86413
116.50832,39.86964,116.50177,39.87272
116.50785,39.86283,116.50793,39.86285
116.50785,39.86287,116.50785,39.86283
116.50794,39.86165,116.51202,39.85799
116.51178,39.85788,116.50792,39.86048
116.50636,39.86668,116.50564,39.86627
116.52277,39.85249,116.51287,39.85736
116.51271,39.85607,116.50788,39.86153
116.53761,39.86978,116.53805,39.86988
116.508,39.86142,116.508,39.86142
116.50778,39.86677,116.50128,39.86963
116.51128,39.85712,116.51161,39.8579
116.53796,39.8702,116.53796,39.8702
116.53829,39.86976,116.53761,39.86978
116.57021,39.84753,116.44441,39.87002
116.53805,39.86988,116.53824,39.86966
116.53816,39.86964,116.53806,39.86958
